账号,微博,时间,肺炎相关,转发,评论,点赞,mid,地址
央视新闻,【#特朗普称伊朗袭击无美军人员伤亡#】北京时间9日，美国总统特朗普就伊朗向美军驻伊拉克基地发射导弹一事作出回应。特朗普说，只要他在任一天，就不允许伊朗拥有核武器。伊朗袭击没有造成美军人员伤亡，也没有伊拉克人在袭击中受伤。#美国将对伊朗实施严厉经济制裁#。（央视记者王德伟） ...展开全文c,1/9/2020 6:50,0,566,1627,10554,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoDqOfJXt?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#伊拉克首都发生爆炸#【#两枚火箭弹落在美驻伊大使馆附近#】当地时间8日夜间，伊拉克首都巴格达的绿区方向发生两次爆炸，绿区附近居民听到了防空警报响起的声音。今天，据伊拉克安全部门消息，两枚火箭弹落在美国驻巴格达大使馆附近，未造成人员伤亡。（央视记者付新日）,1/9/2020 7:24,0,1015,3363,61421,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoDEnsaAl?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【宝藏老师！#班主任为全班画肖像评语# 网友：我也想要】洪燕是浙江杭州一所学校的班主任。这学期，她给全班39个孩子都画了漫画肖像，并配以期末评语。灿烂的笑容、独特的动作细节…在她的画中，小朋友们的样子被“神还原”！洪老师说，每个孩子都是不一样的小精灵。（钱江晚报）,1/9/2020 8:09,0,1014,818,12998,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoDWVxQAd?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#武汉不明原因肺炎病原体为新型冠状病毒#】就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，截至7日21时，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。获得该病毒的全基因组序列，经核酸检测方法共检出新型冠状病毒阳性结果15例，从1例阳性病人样本中分离出该病毒 ...展开全文c,1/9/2020 8:19,0,8877,8118,124825,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoE0ZyrWd?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【壮观！#航拍看陆地航母#】#2020年春运#在即，南昌局集团公司南昌西动车组运用二所投入使用，与南昌西动车组运用一所共同服务春运。从夜空俯瞰，两个动车所的存车线上灯火通明，两艘“陆地航母”并驾齐驱。1000余名动车机械师，时刻准备；一列列完成检修的动车组集结完毕，蓄势待发！@南昌铁路  ...展开全文c,1/9/2020 8:57,0,727,437,4430,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoEgsr3HG?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【送别！#我国神经药理学家池志强逝世#】我国著名神经药理学家、中国工程院院士、中国科学院上海药物研究所研究员池志强，因病医治无效，于1月7日在上海华东医院逝世，享年95岁。他是我国神经病理学学科的开拓者之一，在抗放射损伤药物、神经系统药物研究方面取得了突出成就。转发送别！（央视记者帅俊 ...展开全文c,1/9/2020 9:28,0,834,1004,6311,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoEsRBDgh?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【直播！#七部委权威解读春运工作安排#】今天，国务院新闻办公室举行新闻发布会，国家发展和改革委员会、公安部、交通运输部、应急管理部、国家铁路局、中国民用航空局、中国国家铁路集团有限公司介绍#2020年春运#形势和工作安排。转发，一起关注春运回家路↓（央视记者都昕竹） O央视新闻的微博直播  ...展开全文c,1/9/2020 10:02,0,309,295,2556,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoEGJchAL?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#北京房山地震#】@中国地震台网速报 正式测定：01月09日10时11分在北京房山区（北纬39.77度，东经115.63度）发生3.2级地震，震源深度13千米。,1/9/2020 10:19,0,295,503,1579,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoENtkMMh?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【新成昆铁路来了！#攀枝花进入动车时代#】今天上午，随着第一列复兴号CR200J型动车组启动，成昆铁路扩能改造工程云南昆明至四川攀枝花段全线开通运营。新成昆铁路全长约860公里，#昆明至攀枝花开行复兴号#将使两地客运时间由5.5小时缩短至2小时左右，昆明至成都将由20小时压缩到7小时左右。（央视记者 ...展开全文c,1/9/2020 10:47,0,737,1355,7627,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoEZ8oJ9C?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#送别故事叔叔曹灿#】昨天，国家一级演员、著名表演艺术家#曹灿去世#，享年87岁。原是话剧演员的曹灿，第一次走进《小喇叭》直播间，5分钟节目录了1小时。孩子不爱听念的故事，他改变讲故事的风格，从此“曹灿叔叔”讲的故事成为孩子们的童年回忆。你听过“曹灿叔叔”讲故事吗？转发送别！  ...展开全文c,1/9/2020 11:12,0,501,357,3103,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoF93iegY?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#扫雷英雄杜富国鼓励盲童#，一段话让人泪奔】近日，扫雷英雄杜富国到重庆市特殊教育中心，看望盲人少年。他鼓励200位盲人孩子：“虽然我们看不见太阳，但我们的心中会升起一个太阳。困难都是暂时的，相信以后都会更好。”转起，共勉！L第一军视的微博视频 @第一军视,1/9/2020 11:43,0,536,319,6382,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoFlAaxok?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#烈火中两名勇士两次冲进火场# 救出祖孙俩】12月16日，福建宁德一处茶厂宿舍起火。屋里有一位年近8旬老人和5岁孩子，危急时刻，退伍军人林泽和收工回家的水电师傅林生群冲向火场。林泽踹门、转移液化气罐；林生群报警、关电闸、冒着浓烟一间间屋子搜索。他们两次进出火场，将祖孙俩救出。网友： ...展开全文c,1/9/2020 12:15,0,289,288,4560,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoFyOcucC?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#小学生期末抽奖抽中试卷#老师：感觉他不是很高兴】“试卷一套！恭喜田亚！”近日，陕西延安，一段二年级男孩的抽奖视频走红。画面中，男孩抽中试卷一套，同学们欢呼不断，他却只能强颜欢笑。老师说，奖品大部分是礼物，但也有3套试卷。孩子第二天还将试卷带到教室，称想早点写完…  ...展开全文c,1/9/2020 12:48,0,3635,4766,57455,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoFLX70Nz?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#伊朗一辆大巴翻车致20死#】据伊朗法尔斯通讯社报道，当地时间今天凌晨1点左右，伊朗北部马赞德兰省一辆大巴翻车导致20人丧生，23人受伤，伤者随后被送往当地医院救治。事故系山路崎岖路窄，司机操作不当所致。（央视记者孙建）,1/9/2020 13:10,0,179,470,2347,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoFUMEd04?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#伊朗公布乌克兰飞机坠毁初步报告#】当地时间8日，伊朗坠机事故调查组公布乌克兰飞机坠毁的初步报告。报告称：①当早飞机起飞后，飞至8000英尺（约2400米）高度时，其数据从雷达上消失，随即从高空坠毁；②飞行员未收到有关异常情况的无线电消息；③飞机的路线表明，飞机出现技术问题后曾尝试返航。 ...展开全文c,1/9/2020 13:19,0,830,1465,11688,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoFYu1hbg?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【心疼！#消防员被冻得双手通红全身结冰#】近日，辽宁葫芦岛，一市政消火栓损坏，压力将水喷到了高压线上。@葫芦岛消防 在-20℃的气温中，顶着寒冷的水流进行作业。顺利关闭阀门后，他们的衣服上结起了冰渣，双手被冻的通红。网友：看着都冷，致敬！你们辛苦了！L人民视频的秒拍视频 @人民视频,1/9/2020 13:54,0,574,681,8662,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoGcM9QSB?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#伊朗公布乌克兰飞机坠毁初步报告#【#乌克兰坠毁客机黑匣子受损#】目前包括飞行数据记录器和座舱语音记录器在内的黑匣子已找到，已交付调查组。据目击者称，当时飞机下落时正在着火，最后与地面相撞时发生爆炸。由于起火，两个设备都受到物理损坏，但内存均可用。（央视记者孙建）,1/9/2020 14:42,0,110,140,1045,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoGwncMOh?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【直播！商务部召开例行新闻发布会】今天下午，商务部将召开例行新闻发布会，新闻发言人高峰将发布近期商务领域重点工作情况，并就热点问题答记者问。#中美第一阶段经贸协议#的最新进展如何？春节将至，如何保障节日期间猪肉市场稳定运行？关注直播！（央视记者徐宁宁 戈晓威） O央视新闻的微博直播 .,1/9/2020 15:00,0,99,84,2532,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoGDJ9VOq?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【商务部：#中美第一阶段经贸协议#将于下周签署】商务部新闻发言人高峰在今天的例行发布会上透露，应美方邀请，中共中央政治局委员、国务院副总理、中美全面经济对话中方牵头人刘鹤将于本月13日－15日率团访问华盛顿，与美方签署第一阶段经贸协议。双方团队正在就协议签署的具体安排密切沟通。 ...展开全文c,1/9/2020 15:14,0,336,234,1559,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoGJbcCOY?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#外交部回应美将抛弃伊核协议#：#美单方面退出伊核协议无视国际法#】北京时间今日凌晨，特朗普发表谈话批评伊核协议存在缺陷，表示要抛弃这个协议，致力达成新协议。中国外交部发言人耿爽表示，当前中东形势紧张升级，伊核问题也在面临严峻挑战。美国单方面退出伊核协议无视国际法和国际义务，对伊进 ...展开全文c,1/9/2020 15:48,0,655,834,15873,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoGXb3Dkk?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【暖！#儿科医生暖手袋捂热听诊器# 】在湖南省张家界市人民医院，儿科医生朱桂芳每次接诊，都会把听诊器加热。考虑到冬天天冷，冰冷的听诊器接触患儿，容易引起孩子的不适和恐惧，她在口袋里揣上了 “暖手袋”，随时为听诊器加热。有患儿家长说：“我们感觉非常的暖和，暖了宝宝家长的心。”  ...展开全文c,1/9/2020 16:24,0,398,659,9667,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoHbU8zrn?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#先安检后看病你支持吗#【#广西一医院先安检后看病#】广西南宁市第二人民医院，率先开展“先安检，后看病”，并表示：“如有伤医，一定是从我们安保处置人员身上踏过去！”目前，该院在正大门配备了安检门和金属探测仪，其他院区将陆续安装安检门。6日，医院试运行安检，查获各类刀具10多把，包括1把管 ...展开全文c,1/9/2020 16:51,0,12748,24231,534773,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoHmJuzWa?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#外交部回应美对伊朗实施经济制裁#】今天，美国总统特朗普发表电视讲话称，#美国将对伊朗实施严厉经济制裁#。外交部发言人耿爽表示，我们对当前中东地区局势保持高度关注，也一直在呼吁有关各方保持克制。确保中东海湾地区和平稳定，符合各方利益，对全世界都至关重要。中方呼吁，各方尊重事情本身的 ...¡查看图片展开全文c,1/9/2020 17:23,0,167,251,2619,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoHzEgH7K?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#央视小调查#：#先安检后看病你支持吗#？】6日，广西南宁市第二人民医院试运行安检，查获各类刀具10多把，包括1把管制刀具。该医院承诺，门急诊一旦发生紧急事件，安保处置人员3分钟内到达现场，3分钟内制伏嫌疑人，3分钟内带离现场。医院实行“先安检后看病”，你支持吗？若不支持，留言说明观点↓  ...展开全文c,1/9/2020 17:52,0,6353,9487,394576,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoHLkwH7h?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#央视还原女子反杀醉汉案经过#】2019年2月9日，云南丽江，醉酒男李德湘持刀砸门，90后女子唐雪将其反杀。云南省人民检察院通报称，唐雪的防卫行为系正当防卫，依法不负刑事责任。女子唐雪和李德湘究竟有什么矛盾？检察院如何判定为正当防卫？当事人唐雪父亲、唐雪朋友、死者李德湘朋友等完整还原事发 ...展开全文c,1/9/2020 18:31,0,5038,5389,208297,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoI1b5Pg8?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【习近平就乌克兰客机坠毁分别向乌克兰总统、伊朗总统致慰问电】国家主席习近平今天就乌克兰客机在德黑兰坠毁分别向乌克兰总统泽连斯基、伊朗总统鲁哈尼致慰问电。习近平在慰问电中表示，惊悉乌克兰一架客机在德黑兰坠毁，造成全体乘客和机组人员遇难，我谨代表中国政府和中国人民，并以我个人的名义， ...展开全文c,1/9/2020 19:09,0,199,191,3219,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IoIgSmzPW?from=page_1002062656274875_profile&wvr=6&mod=weibotime
